date,code,open,high,low,close,preclose,volume,amount,pctChg
2018-02-28,sh.000016,2899.0020,2905.5720,2866.4620,2878.6660,2927.0960,3875813408,47725005568.0000,-1.654500
2018-03-01,sh.000016,2859.0900,2907.2680,2852.4920,2891.2980,2878.6660,3228488800,40076068864.0000,0.438800
2018-03-02,sh.000016,2864.1750,2887.8930,2852.0110,2864.1830,2891.2980,2986451696,36583775744.0000,-0.937800
2018-03-05,sh.000016,2865.2010,2889.7370,2846.9310,2863.9900,2864.1830,2996714896,36066405632.0000,-0.006700
2018-03-06,sh.000016,2878.9170,2893.4620,2838.6090,2892.4750,2863.9900,4759357696,53720112384.0000,0.994600
2018-03-07,sh.000016,2892.4420,2921.4420,2868.0350,2878.1500,2892.4750,3791765808,45394077184.0000,-0.495300
2018-03-08,sh.000016,2878.8190,2903.0530,2865.5510,2898.2540,2878.1500,2896303696,37537678080.0000,0.698500
2018-03-09,sh.000016,2907.0410,2916.5530,2891.8680,2908.1970,2898.2540,3150449008,39303802112.0000,0.343100
2018-03-12,sh.000016,2922.6170,2927.5080,2897.2350,2909.5790,2908.1970,4498507520,54236062208.0000,0.047500
2018-03-13,sh.000016,2909.2470,2921.3070,2878.2000,2883.3770,2909.5790,4060760304,44383331328.0000,-0.900500
2018-03-14,sh.000016,2871.7220,2879.5370,2860.9690,2871.3340,2883.3770,3088630096,36928754176.0000,-0.417700
2018-03-15,sh.000016,2860.4130,2895.6110,2860.4130,2894.9820,2871.3340,2626007504,35212947712.0000,0.823600
2018-03-16,sh.000016,2895.5060,2911.1930,2869.9670,2870.7310,2894.9820,2719210096,36436840704.0000,-0.837700
2018-03-19,sh.000016,2870.3640,2898.2340,2856.1710,2897.2550,2870.7310,2604293008,37418712832.0000,0.923900
2018-03-20,sh.000016,2878.9530,2907.5220,2877.0990,2904.3970,2897.2550,2712940304,33929944320.0000,0.246500
2018-03-21,sh.000016,2928.9990,2932.2170,2879.5250,2894.1830,2904.3970,3338876208,47299461888.0000,-0.351700
2018-03-22,sh.000016,2894.1290,2902.7670,2851.2940,2866.6700,2894.1830,3050580800,42875777280.0000,-0.950600
2018-03-23,sh.000016,2786.5310,2800.2460,2754.6590,2791.4670,2866.6700,6262324992,74872352768.0000,-2.623400
2018-03-26,sh.000016,2767.3630,2773.5370,2709.5680,2738.8680,2791.4670,4274221008,56021077760.0000,-1.884300
2018-03-27,sh.000016,2775.6340,2780.8380,2726.3600,2747.5870,2738.8680,3921166400,49589358592.0000,0.318300
2018-03-28,sh.000016,2714.8730,2746.8800,2687.9560,2694.8250,2747.5870,3458348608,50997098752.0000,-1.920300
2018-03-29,sh.000016,2699.1350,2757.7790,2657.4920,2738.7900,2694.8250,4235391904,57630689792.0000,1.631500
2018-03-30,sh.000016,2735.6240,2740.8190,2714.7660,2722.1530,2738.7900,3168191808,39358359040.0000,-0.607500
2018-04-02,sh.000016,2717.1180,2754.6500,2707.6320,2711.3730,2722.1530,3469871904,43302463232.0000,-0.396000
2018-04-03,sh.000016,2690.6320,2709.9070,2683.0480,2697.2720,2711.3730,2862816208,36026223616.0000,-0.520100
2018-04-04,sh.000016,2706.4200,2730.2480,2698.8860,2702.3690,2697.2720,2673225808,37548671744.0000,0.189000
2018-04-09,sh.000016,2706.3290,2721.5900,2688.8310,2715.7310,2702.3690,2629354896,35014124032.0000,0.494500
2018-04-10,sh.000016,2719.5170,2781.2680,2710.8680,2780.8030,2715.7310,3808253504,46905059840.0000,2.396100
2018-04-11,sh.000016,2782.6710,2803.8800,2767.3760,2785.3380,2780.8030,3898881104,45163364608.0000,0.163100
2018-04-12,sh.000016,2785.1200,2785.3070,2747.7720,2749.6980,2785.3380,2611214800,32674719488.0000,-1.279600
2018-04-13,sh.000016,2765.6690,2771.0310,2724.1660,2726.3950,2749.6980,2175001408,26441150976.0000,-0.847500
2018-04-16,sh.000016,2716.5780,2723.5790,2656.5200,2664.7040,2726.3950,3674875696,42548544256.0000,-2.262700
2018-04-17,sh.000016,2669.2640,2683.4950,2633.5920,2635.7030,2664.7040,2713975104,34686808576.0000,-1.088300
2018-04-18,sh.000016,2666.6160,2668.7890,2623.9740,2653.7690,2635.7030,3154990304,40117474816.0000,0.685400
2018-04-19,sh.000016,2661.3000,2693.1350,2656.1480,2682.5510,2653.7690,2602567696,34609094912.0000,1.084600
2018-04-20,sh.000016,2672.3580,2677.9200,2632.7460,2647.3760,2682.5510,2813964704,34288995840.0000,-1.311300
2018-04-23,sh.000016,2637.0710,2671.0090,2636.6770,2664.9170,2647.3760,2532125104,29520126720.0000,0.662600
2018-04-24,sh.000016,2669.6100,2737.2060,2669.6100,2722.8470,2664.9170,3944528896,47857182720.0000,2.173800
2018-04-25,sh.000016,2707.7100,2717.3140,2696.2220,2702.9800,2722.8470,2350129296,27772719872.0000,-0.729600
2018-04-26,sh.000016,2712.5170,2717.5690,2652.4220,2666.0230,2702.9800,2353313504,30650849280.0000,-1.367300
2018-04-27,sh.000016,2672.6360,2675.0950,2613.5260,2653.5430,2666.0230,2837524800,50547114240.0000,-0.468100
2018-05-02,sh.000016,2662.0780,2667.9620,2637.0610,2652.7310,2653.5430,2665940208,36833147136.0000,-0.030600
2018-05-03,sh.000016,2643.9660,2671.2440,2626.5400,2663.9750,2652.7310,2622235008,34759395584.0000,0.423900
2018-05-04,sh.000016,2659.2720,2669.6980,2643.2560,2646.3540,2663.9750,2076166304,27084460544.0000,-0.661500
2018-05-07,sh.000016,2649.0990,2686.2210,2638.1680,2683.8480,2646.3540,2660801008,39387560448.0000,1.416800
2018-05-08,sh.000016,2683.8410,2736.7570,2682.7940,2722.8800,2683.8480,3164436400,45366811904.0000,1.454300
2018-05-09,sh.000016,2723.0850,2725.1950,2706.4810,2717.2390,2722.8800,2026491600,26836482816.0000,-0.207200
2018-05-10,sh.000016,2727.5150,2738.6290,2712.4740,2729.4000,2717.2390,1960917504,26915822592.0000,0.447500
2018-05-11,sh.000016,2737.2270,2738.6450,2720.5470,2724.7160,2729.4000,2348888496,28916753152.0000,-0.171600
2018-05-14,sh.000016,2736.9750,2761.4940,2736.0350,2753.5350,2724.7160,2706150096,36510022400.0000,1.057700
2018-05-15,sh.000016,2760.1970,2760.5680,2731.5660,2750.8300,2753.5350,2252642208,29285882624.0000,-0.098200
2018-05-16,sh.000016,2739.8940,2744.6170,2714.2640,2716.7810,2750.8300,2180867904,29565944320.0000,-1.237800
2018-05-17,sh.000016,2720.7710,2724.3900,2698.1710,2700.8760,2716.7810,1674690704,22819122432.0000,-0.585400
2018-05-18,sh.000016,2697.7170,2741.0140,2690.9910,2740.5340,2700.8760,2292726704,28871526656.0000,1.468300
2018-05-21,sh.000016,2753.8790,2761.7220,2739.6810,2745.8040,2740.5340,2776658208,34138508288.0000,0.192300
2018-05-22,sh.000016,2744.3230,2744.3230,2711.0590,2728.0000,2745.8040,2334029504,27343650048.0000,-0.648400
2018-05-23,sh.000016,2721.0200,2721.0200,2683.5850,2683.6930,2728.0000,2542659408,31024068096.0000,-1.624200
2018-05-24,sh.000016,2684.1320,2691.0330,2664.1220,2665.6750,2683.6930,1973268896,23694518784.0000,-0.671400
2018-05-25,sh.000016,2663.3210,2679.8480,2650.3380,2661.2910,2665.6750,1994220496,22816577280.0000,-0.164500
2018-05-28,sh.000016,2661.2080,2682.7800,2650.3980,2673.1980,2661.2910,1853303904,25502551552.0000,0.447400
2018-05-29,sh.000016,2666.8300,2676.6820,2642.8660,2663.4030,2673.1980,2689562400,34869490432.0000,-0.366400
2018-05-30,sh.000016,2632.7120,2637.1910,2604.9050,2605.9000,2663.4030,2420898608,31639051776.0000,-2.159000
2018-05-31,sh.000016,2626.9370,2661.6560,2624.6710,2658.2910,2605.9000,2650681008,40160427264.0000,2.010500
2018-06-01,sh.000016,2652.2510,2664.3100,2637.3730,2647.1860,2658.2910,2038762400,27262324736.0000,-0.417700
2018-06-04,sh.000016,2664.8450,2697.7510,2658.5680,2694.5770,2647.1860,2254628800,34965207552.0000,1.790200
2018-06-05,sh.000016,2697.6930,2712.1160,2680.2410,2707.0160,2694.5770,2221440496,39274706176.0000,0.461600
2018-06-06,sh.000016,2702.7110,2703.4140,2688.3280,2692.1800,2707.0160,2052311808,32474828544.0000,-0.548100
2018-06-07,sh.000016,2697.5120,2717.0630,2693.1040,2695.2370,2692.1800,2351103008,37061172224.0000,0.113600
2018-06-08,sh.000016,2686.0920,2686.1530,2637.3620,2652.0820,2695.2370,2603121200,34396135936.0000,-1.601200
2018-06-11,sh.000016,2644.4270,2665.9310,2633.0820,2660.4080,2652.0820,1977501808,34247914496.0000,0.313900
2018-06-12,sh.000016,2662.3870,2691.9660,2650.9740,2687.7010,2660.4080,1964300800,37585972992.0000,1.025900
2018-06-13,sh.000016,2681.3130,2686.0670,2662.7470,2671.6260,2687.7010,1938716496,31276410368.0000,-0.598100
2018-06-14,sh.000016,2662.2340,2691.0440,2659.5740,2671.2970,2671.6260,2135695696,36200038400.0000,-0.012300
2018-06-15,sh.000016,2657.5890,2677.3100,2657.5060,2667.9750,2671.2970,2561838896,36641713664.0000,-0.124400
2018-06-19,sh.000016,2638.3950,2646.6390,2571.6920,2599.7800,2667.9750,5757435392,78041473024.0000,-2.556100
2018-06-20,sh.000016,2588.1180,2607.4670,2567.4980,2598.3280,2599.7800,2383085504,37407472896.0000,-0.055900
2018-06-21,sh.000016,2597.3030,2628.0380,2575.1730,2579.0510,2598.3280,2463238608,37656267008.0000,-0.741900
2018-06-22,sh.000016,2564.8670,2586.3330,2553.2990,2583.7080,2579.0510,1965883408,27587280896.0000,0.180600
2018-06-25,sh.000016,2593.6240,2595.9880,2535.1220,2536.4590,2583.7080,2344308400,34770055424.0000,-1.828700
2018-06-26,sh.000016,2516.0820,2519.1610,2470.1460,2506.7160,2536.4590,2645010000,36753950464.0000,-1.172600
2018-06-27,sh.000016,2500.0660,2512.5850,2438.0430,2452.6380,2506.7160,2742691904,38191024128.0000,-2.157300
2018-06-28,sh.000016,2431.8600,2461.1730,2418.2950,2425.1750,2452.6380,2285604896,33377733376.0000,-1.119700
2018-06-29,sh.000016,2431.8080,2481.3220,2429.5930,2479.9110,2425.1750,2076265296,28882933504.0000,2.257000
2018-07-02,sh.000016,2473.3110,2473.7340,2370.3990,2386.3760,2479.9110,2610815104,34815664896.0000,-3.771700
2018-07-03,sh.000016,2389.3600,2395.0800,2331.8400,2388.9760,2386.3760,2907468000,41734889472.0000,0.109000
2018-07-04,sh.000016,2381.2530,2403.5100,2365.8930,2368.4250,2388.9760,1966447696,25915678464.0000,-0.860200
2018-07-05,sh.000016,2370.8630,2398.5640,2352.9740,2374.3550,2368.4250,2526863904,31987649280.0000,0.250400
2018-07-06,sh.000016,2378.8680,2422.4030,2349.4750,2402.6170,2374.3550,2492203008,34949296640.0000,1.190300
2018-07-09,sh.000016,2410.5170,2471.7970,2410.5170,2471.2850,2402.6170,2433336608,32262518016.0000,2.858000
2018-07-10,sh.000016,2475.9770,2477.8440,2448.8600,2471.2290,2471.2850,2137346000,27528532992.0000,-0.002300
2018-07-11,sh.000016,2420.1780,2443.3450,2409.3100,2432.2780,2471.2290,2085190096,25413234432.0000,-1.576200
2018-07-12,sh.000016,2425.6650,2490.4430,2425.6650,2474.6240,2432.2780,2732409296,35199534592.0000,1.741000
2018-07-13,sh.000016,2480.8210,2481.5560,2464.9480,2476.8640,2474.6240,1983210000,27255893760.0000,0.090500
2018-07-16,sh.000016,2471.1520,2484.1700,2438.8590,2448.7650,2476.8640,1987246208,26038758144.0000,-1.134500
2018-07-17,sh.000016,2443.5470,2446.0980,2414.3520,2430.4440,2448.7650,1666643296,23394743296.0000,-0.748200
2018-07-18,sh.000016,2437.3760,2458.4800,2419.3160,2420.7590,2430.4440,1780746496,25693424384.0000,-0.398500
2018-07-19,sh.000016,2432.8920,2452.4450,2418.6600,2426.1620,2420.7590,2044605408,27782081024.0000,0.223200
2018-07-20,sh.000016,2426.0970,2506.9360,2409.0530,2493.7650,2426.1620,3445347104,43533098752.0000,2.786400
2018-07-23,sh.000016,2482.0480,2533.7730,2478.1880,2526.8120,2493.7650,3962566304,48771098112.0000,1.325200
2018-07-24,sh.000016,2534.0710,2579.5930,2534.0710,2563.5830,2526.8120,4883341568,59894611968.0000,1.455200
2018-07-25,sh.000016,2573.9280,2573.9590,2550.9660,2563.6870,2563.5830,2650728096,32665789696.0000,0.004100
2018-07-26,sh.000016,2570.4840,2578.7150,2525.6660,2530.9910,2563.6870,2532843104,31611476224.0000,-1.275400
2018-07-27,sh.000016,2529.6590,2541.2250,2515.8890,2525.0910,2530.9910,1896672800,24518467584.0000,-0.233100
2018-07-30,sh.000016,2525.3800,2562.7600,2515.5520,2541.3080,2525.0910,2450625504,31092980224.0000,0.642200
2018-07-31,sh.000016,2537.0280,2553.8060,2521.8190,2545.1240,2541.3080,2024192896,24039711488.0000,0.150200
2018-08-01,sh.000016,2557.6050,2570.3110,2489.1240,2490.2450,2545.1240,2737226896,34530061568.0000,-2.156200
2018-08-02,sh.000016,2483.7570,2485.4080,2412.9610,2440.3120,2490.2450,2960110896,38564615424.0000,-2.005100
2018-08-03,sh.000016,2438.8430,2452.0660,2413.2500,2413.5030,2440.3120,2154621296,27748476416.0000,-1.098600
2018-08-06,sh.000016,2417.3010,2448.9760,2393.6820,2406.5360,2413.5030,2572304096,32153359104.0000,-0.288700
2018-08-07,sh.000016,2416.0120,2480.0950,2407.6420,2479.7790,2406.5360,2975211008,36302268672.0000,3.043500
2018-08-08,sh.000016,2476.4010,2481.8420,2443.0680,2446.9970,2479.7790,2359092896,29660523520.0000,-1.322000
2018-08-09,sh.000016,2437.4490,2510.3590,2435.7940,2504.6170,2446.9970,2657695904,34656639744.0000,2.354700
2018-08-10,sh.000016,2505.3100,2518.1090,2485.9750,2503.2050,2504.6170,1942120896,24186557184.0000,-0.056400
2018-08-13,sh.000016,2480.1010,2485.2330,2442.2270,2478.5080,2503.2050,2294184896,26665351424.0000,-0.986600
2018-08-14,sh.000016,2475.4660,2482.7050,2454.9840,2469.2000,2478.5080,1707193104,20045977088.0000,-0.375600
2018-08-15,sh.000016,2467.2470,2467.4460,2405.6040,2408.7210,2469.2000,1975617296,25686441984.0000,-2.449300
2018-08-16,sh.000016,2381.0080,2430.9170,2367.0470,2405.1630,2408.7210,2549871808,29471698432.0000,-0.147700
2018-08-17,sh.000016,2427.4700,2429.6770,2370.0400,2374.1720,2405.1630,2062984800,27133585920.0000,-1.288500
2018-08-20,sh.000016,2386.1430,2409.1280,2370.8240,2409.1280,2374.1720,2300128304,29137721856.0000,1.472300
2018-08-21,sh.000016,2411.9820,2461.1350,2410.8880,2452.3830,2409.1280,2435895504,32859740928.0000,1.795500
2018-08-22,sh.000016,2461.4000,2461.4000,2438.9420,2450.1530,2452.3830,1605291600,23341039616.0000,-0.090900
2018-08-23,sh.000016,2453.6550,2474.6880,2435.1600,2461.0670,2450.1530,1885643008,26228812800.0000,0.445400
2018-08-24,sh.000016,2449.3710,2496.3850,2438.7200,2471.9980,2461.0670,2076060800,25033439744.0000,0.444200
2018-08-27,sh.000016,2484.4090,2522.3390,2482.5160,2522.3390,2471.9980,2838508208,36374960640.0000,2.036500
2018-08-28,sh.000016,2524.9220,2530.4960,2503.8060,2511.1450,2522.3390,2140162704,27357476608.0000,-0.443800
2018-08-29,sh.000016,2506.1490,2515.0010,2497.8180,2503.4800,2511.1450,1818397696,22304401408.0000,-0.305200
2018-08-30,sh.000016,2506.5290,2519.4010,2479.2090,2479.2090,2503.4800,1823355200,24060028160.0000,-0.969500
2018-08-31,sh.000016,2462.7950,2490.4600,2455.9850,2474.4760,2479.2090,2622178096,34676329216.0000,-0.190900
2018-09-03,sh.000016,2461.8600,2470.5140,2445.8730,2465.8790,2474.4760,1830665504,23175179008.0000,-0.347400
2018-09-04,sh.000016,2467.2520,2507.0360,2451.7190,2500.4370,2465.8790,2059380496,26778972672.0000,1.401500
2018-09-05,sh.000016,2488.9030,2493.4730,2441.2290,2441.2290,2500.4370,2131644400,25994315008.0000,-2.367900
2018-09-06,sh.000016,2432.3950,2449.8320,2408.9340,2416.0320,2441.2290,2087391104,26783391744.0000,-1.032100
2018-09-07,sh.000016,2424.4170,2458.2580,2416.1610,2437.6770,2416.0320,1836083008,24990642432.0000,0.895900
2018-09-10,sh.000016,2431.1780,2440.1070,2410.7860,2413.4250,2437.6770,1804125696,22252755200.0000,-0.994900
2018-09-11,sh.000016,2412.1800,2422.9410,2387.6430,2398.7670,2413.4250,1811110096,23434140928.0000,-0.607400
2018-09-12,sh.000016,2389.2840,2398.7280,2373.0360,2381.3880,2398.7670,1684524496,22303172608.0000,-0.724500
2018-09-13,sh.000016,2413.4100,2419.9980,2381.0250,2415.3110,2381.3880,2147199104,28306392832.0000,1.424500
2018-09-14,sh.000016,2421.6590,2434.6730,2410.6630,2425.4200,2415.3110,1639188304,22697487872.0000,0.418500
2018-09-17,sh.000016,2411.3760,2418.1380,2397.9370,2399.8800,2425.4200,1368429296,18413972480.0000,-1.053000
2018-09-18,sh.000016,2391.9460,2459.7700,2391.7270,2458.7670,2399.8800,2289194208,29860440832.0000,2.453800
2018-09-19,sh.000016,2455.4420,2505.0020,2452.5800,2487.0770,2458.7670,2897384800,38581196800.0000,1.151400
2018-09-20,sh.000016,2492.3950,2503.0990,2480.5350,2487.4220,2487.0770,2294844096,27327581696.0000,0.013900
2018-09-21,sh.000016,2495.7370,2573.6030,2485.4110,2573.6030,2487.4220,4175327808,46760013568.0000,3.464700
2018-09-25,sh.000016,2545.2130,2560.7160,2536.4270,2547.7910,2573.6030,2432129008,29275323904.0000,-1.003000
2018-09-26,sh.000016,2555.9200,2610.5890,2553.1660,2582.7660,2547.7910,3370433808,45864300032.0000,1.372800
2018-09-27,sh.000016,2582.1150,2584.0670,2561.5760,2575.4480,2582.7660,2295330896,29831869440.0000,-0.283300
2018-09-28,sh.000016,2580.6560,2618.8250,2577.9820,2606.6670,2575.4480,2878034496,37086066688.0000,1.212200
2018-10-08,sh.000016,2544.4900,2548.8940,2481.1830,2486.8220,2606.6670,3370775200,45896476928.0000,-4.597600
2018-10-09,sh.000016,2481.5880,2506.2660,2476.3450,2491.6620,2486.8220,2166862000,27821740544.0000,0.194600
2018-10-10,sh.000016,2495.8590,2518.6070,2472.1890,2494.0550,2491.6620,2042109504,29055984640.0000,0.096000
2018-10-11,sh.000016,2412.2210,2446.3730,2369.0250,2390.5020,2494.0550,3693148608,47144413696.0000,-4.152000
2018-10-12,sh.000016,2398.1790,2452.6860,2390.9940,2444.1300,2390.5020,2900053296,37470242048.0000,2.243400
2018-10-15,sh.000016,2443.7300,2448.2570,2407.5480,2412.4790,2444.1300,2054321600,26673331712.0000,-1.295000
2018-10-16,sh.000016,2414.3170,2459.8780,2407.0030,2415.4920,2412.4790,1983219904,26111832832.0000,0.124900
2018-10-17,sh.000016,2446.4780,2451.1860,2384.1410,2429.2140,2415.4920,2485413008,31533042176.0000,0.568100
2018-10-18,sh.000016,2416.3720,2416.3720,2367.7140,2369.0670,2429.2140,2276504608,29580379136.0000,-2.476000
2018-10-19,sh.000016,2353.8360,2451.7570,2344.9810,2446.3190,2369.0670,3138254800,42185839616.0000,3.260900
2018-10-22,sh.000016,2463.4920,2566.6270,2463.4920,2540.1520,2446.3190,4632806912,64393838336.0000,3.835700
2018-10-23,sh.000016,2539.6510,2544.2950,2451.6700,2464.8110,2540.1520,3541862304,55621787904.0000,-2.966000
2018-10-24,sh.000016,2459.3200,2530.7740,2459.2120,2477.4880,2464.8110,3702758096,48850258944.0000,0.514300
2018-10-25,sh.000016,2419.1120,2486.7570,2415.4860,2485.0980,2477.4880,3113003904,43012012800.0000,0.307200
2018-10-26,sh.000016,2486.9970,2499.7570,2445.8290,2468.9090,2485.0980,2879333504,37746236160.0000,-0.651400
2018-10-29,sh.000016,2461.9240,2465.3690,2377.9850,2389.5760,2468.9090,2872827696,40215886848.0000,-3.213300
2018-10-30,sh.000016,2380.4660,2449.2850,2378.8180,2415.6480,2389.5760,3246478608,52081900288.0000,1.091100
2018-10-31,sh.000016,2424.1600,2460.8360,2413.3360,2451.1200,2415.6480,3450076304,44512207360.0000,1.468400
2018-11-01,sh.000016,2474.2670,2500.1240,2455.7310,2460.1610,2451.1200,3769439008,50794892544.0000,0.368800
2018-11-02,sh.000016,2522.3900,2544.1870,2489.0670,2542.7680,2460.1610,4732880384,62090716416.0000,3.357800
2018-11-05,sh.000016,2520.8770,2524.6510,2489.5930,2511.5890,2542.7680,2826235904,37305733632.0000,-1.226200
2018-11-06,sh.000016,2507.3580,2509.6400,2478.3750,2499.6790,2511.5890,2210240000,27830069248.0000,-0.474200
2018-11-07,sh.000016,2503.6810,2521.1500,2479.2480,2482.3340,2499.6790,2615856400,30891232768.0000,-0.693900
2018-11-08,sh.000016,2507.5930,2511.0040,2480.3270,2485.9970,2482.3340,2031124608,26155585280.0000,0.147600
2018-11-09,sh.000016,2469.8900,2469.8900,2434.0810,2434.2120,2485.9970,2803674208,30360304896.0000,-2.083100
2018-11-12,sh.000016,2426.8260,2447.4620,2419.9670,2444.9670,2434.2120,2290729904,29682529024.0000,0.441800
2018-11-13,sh.000016,2415.2990,2474.8230,2413.7760,2462.9720,2444.9670,2768189808,34914183936.0000,0.736400
2018-11-14,sh.000016,2462.1770,2462.1770,2425.9660,2429.9850,2462.9720,2701656496,31710019072.0000,-1.339300
2018-11-15,sh.000016,2430.1860,2459.4340,2427.0660,2459.1410,2429.9850,2474501696,30254544128.0000,1.199800
2018-11-16,sh.000016,2458.4760,2482.4410,2443.1170,2461.4440,2459.1410,3150058304,39145116416.0000,0.093600
2018-11-19,sh.000016,2466.4290,2492.0840,2461.7950,2492.0840,2461.4440,2972015296,38040917248.0000,1.244800
2018-11-20,sh.000016,2475.2280,2484.0120,2441.8490,2446.7910,2492.0840,2694532208,32913380864.0000,-1.817500
2018-11-21,sh.000016,2425.7160,2454.4590,2425.2310,2451.2720,2446.7910,2190453408,26826856448.0000,0.183100
2018-11-22,sh.000016,2455.7710,2456.9120,2426.1230,2437.6380,2451.2720,1642482800,21069166848.0000,-0.556200
2018-11-23,sh.000016,2433.5340,2441.3180,2398.7260,2399.2020,2437.6380,2121988896,24231459072.0000,-1.576800
2018-11-26,sh.000016,2409.4680,2423.4620,2393.9780,2401.8970,2399.2020,1621533904,18832300544.0000,0.112300
2018-11-27,sh.000016,2407.2260,2416.4370,2387.9260,2394.2940,2401.8970,1496893600,17940814848.0000,-0.316500
2018-11-28,sh.000016,2396.2950,2426.6590,2394.2500,2421.1330,2394.2940,1705968608,21351171840.0000,1.121000
2018-11-29,sh.000016,2437.9200,2441.4150,2401.8520,2401.8520,2421.1330,1984535296,25290386944.0000,-0.796400
2018-11-30,sh.000016,2403.2310,2430.6500,2402.5440,2428.0440,2401.8520,1932253408,23150338304.0000,1.090500
2018-12-03,sh.000016,2492.4330,2500.5670,2467.9350,2488.0560,2428.0440,3536961200,48628578816.0000,2.471600
2018-12-04,sh.000016,2488.5750,2496.8140,2476.9070,2496.1420,2488.0560,2384960496,30722358272.0000,0.325000
2018-12-05,sh.000016,2467.5550,2492.3150,2465.2510,2481.7910,2496.1420,2048360896,27883112704.0000,-0.574900
